id,name,phone,review_count,avg_rating,categories,longitude,latitude,address1,address2,zip,city,state
yummy-taco-brooklyn-6,Yummy Taco,7189682600,5,3.5,Mexican,,,9625 Avenue L,,11236,Brooklyn,NY
dunkin-donuts-new-york-33,Dunkin Donuts,2127666586,14,2,"Coffee & Tea, Donuts",,,132 Nassau St,,10038,New York,NY
angela-cake-new-york,Angela Cake,2123044745,11,3.5,"Bakeries, Desserts",,,182 Audubon Ave,,10032,New York,NY
bi-won-oakland-gardens-2,Bi Won,7182244585,68,4,Korean,,,6158 Springfield Blvd,,11364,Oakland Gardens,NY
riverwalk-bar-and-grill-roosevelt-island,Riverwalk Bar & Grill,6468337050,102,3.5,"American (Traditional), Bars",,,425 Main St,,10044,Roosevelt Island,NY
paolas-restaurant-new-york,Paola's Restaurant,2127941890,75,3.5,Italian,,,1295 MADISON AVENUE,,10128,New York,NY
haandi-restaurant-new-york,Haandi Restaurant,2126855200,142,3,"Pakistani, Halal",,,113 Lexington Ave,,10016,New York,NY
zuzu-ramen-brooklyn,Zuzu Ramen,7183989898,193,3.5,Japanese,,,173 4th Ave,,11217,Brooklyn,NY
manchester-pub-new-york,Manchester Pub,2129358901,96,3.5,"Pubs, American (Traditional)",,,920 2nd Ave,,10017,New York,NY
bxl-east-new-york,BXL East,2128887782,228,4,"Belgian, Pubs",,,210 E 51st St,,10022,New York,NY
pasta-bistro-grill-new-york,Pasta Bistro Grill,2122605679,73,1.5,Italian,,,93 MacDougal St,,10012,New York,NY
cascada-restaurant-and-bar-woodside,Cascada Restaurant & Bar,7185651026,1,1,Peruvian,,,53-22 Roosevelt Ave,,11377,Woodside,NY
mangu-grill-queens,Mangu Grill,7183219982,3,2.5,Caribbean,,,14-39 College Point Blvd,,11356,Queens,NY
el-rey-restaurant-jamaica,El Rey Restaurant,7182060614,53,3,Latin American,,,14713 Hillside Ave,,11435,Jamaica,NY
brooklyn-heights-wine-bar-brooklyn,Brooklyn Heights Wine Bar,7188555595,102,3.5,Wine Bars,,,50 Henry St,,11201,Brooklyn,NY
china-garden-chinese-restaurant-ridgewood,China Garden Chinese Restaurant,7184171391,5,3.5,Chinese,,,6692 Forest Ave,,11385,Ridgewood,NY
tap-house-forest-hills,Tap House,7189970500,126,3.5,Sports Bars,,,72-07 Austin St,,11375,Forest Hills,NY
5-star-cheese-steak-and-pizza-manhattan,5 Star Cheese Steak and Pizza,2129871540,4,1.5,Pizza,,,2039 1st Ave,,10029,Manhattan,NY
quinto-quarto-new-york-2,Quinto Quarto,2126759080,63,3,Italian,,,14 Bedford St,,10014,New York,NY
organika-new-york-2,Organika,2124141900,57,4,American (New),,,89 7th Ave S,,10014,New York,NY
hilton-garden-inn-new-york-west-35th-street-new-york-2,Hilton Garden Inn New York/West 35th Street,2125943310,116,4,Hotels,,,63 W 35th St,,10001,New York,NY
doubletree-suites-by-hilton-times-square-new-york-3,DoubleTree Suites by Hilton Times Square,2127191600,123,4,Hotels,,,1568 Broadway,,10036,New York,NY
mamas-pizza-new-york-2,Mama's Pizza,2129563400,7,1.5,Pizza,,,705 8th Ave,,10036,New York,NY
capizzi-new-york,Capizzi,2126956900,341,4,Pizza,,,547 9th Ave,,10018,New York,NY
punta-cana-restaurant-new-york,Punta Cana Restaurant,2127400643,8,4.5,Latin American,,,3880 Broadway,,10032,New York,NY
chinatown-restaurant-new-york-3,Chinatown Restaurant,2129873500,144,3,"Japanese, Chinese",,,1650 3 Ave,,10128,New York,NY
fish-and-dish-far-rockaway,Fish And Dish,7183270637,2,4.5,Seafood,,,1491 Beach Channel Dr,,11691,Far Rockaway,NY
tortilleria-mexicana-los-hermanos-brooklyn-2,Tortilleria Mexicana Los Hermanos,7184563422,456,4,Mexican,,,271 Starr St,,11237,Brooklyn,NY
souen-new-york-2,Souen,2123881155,193,3.5,"Japanese, Vegan",,,326 E 6th St,,10003,New York,NY
jade-flowers-open-kitchen-inn-brooklyn,Jade Flowers Open Kitchen Inn,7184494088,3,1.5,Restaurants,,,2579 Cropsey Avenue,,11214,Brooklyn,NY
olympic-pita-corp-brooklyn,Olympic Pita Corp,7182586222,35,3,"Middle Eastern, Kosher",,,1419 Coney Island Ave,,11230,Brooklyn,NY
mi-tierra-ecuatoriana-brooklyn,Mi Tierra Ecuatoriana,7185990070,3,4,Latin American,,,386 Leonard St,,11211,Brooklyn,NY
el-nuevo-puerto-plata-cypress-hills,El Nuevo Puerto Plata,7182353564,1,4,"Bars, Spanish",,,3123 Fulton St,,11208,Cypress Hills,NY
el-loco-burrito-iii-brooklyn,El Loco Burrito III,7184569114,14,3,Mexican,,,243 Bushwick Ave,,11206,Brooklyn,NY
a-cafe-new-york-new-york-2,A Cafe New York,2122222033,199,4,French,,,973 Columbus Ave,,10025,New York,NY
ozu-restaurant-new-york,Ozu Restaurant,2127878316,67,3.5,"Japanese, Vegetarian",,,566 Amsterdam Ave,Ste 1,10024,New York,NY
silk-cakes-new-york,Silk Cakes,9178925851,43,5,Bakeries,,,53 Ludlow St,,10002,New York,NY
original-soup-man-staten-island,Original Soup Man,7183707687,16,3,"Salad, Sandwiches",,,2345 Richmond Ave,,10314,Staten Island,NY
westville-new-york,Westville,2127417971,700,4,"Salad, Burgers, Sandwiches",,,210 W 10th St,,10014,New York,NY
botanica-brooklyn-3,Botanica,3472250148,35,3.5,Bars,,,220 Conover St,,11231,Brooklyn,NY
balboa-restaurant-brooklyn,Balboa Restaurant,7184673765,16,3.5,Caribbean,,,1655 Bedford Ave,,11225,Brooklyn,NY
taco-bandito-new-york,Taco Bandito,2129895518,106,4,"Mexican, Tex-Mex",,,325 8th Ave,,10001,New York,NY
shandar-sweet-and-restaurant-brooklyn,Shandar Sweet & Restaurant,7187034400,11,3.5,Indian,,,679 Coney Island Ave,,11218,Brooklyn,NY
doaba-deli-new-york,Doaba Deli,2122222636,101,4.5,"Indian, Vegetarian",,,945 Columbus Ave,,10025,New York,NY
valiano-pizza-staten-island,Valiano Pizza,7189831400,6,4,"Pizza, Italian",,,309 Bradley Ave,,10314,Staten Island,NY
island-cafe-rosedale,Island Cafe,7187231925,1,4,Cafes,,,13333 Brookville Blvd,,11422,Rosedale,NY
melanies-roti-and-grill-restaurant-bronx,Melanie's Roti & Grill Restaurant,7184091088,9,3.5,"Bars, American (Traditional)",,,1248 Castle Hill Ave,,10462,Bronx,NY
play-sports-bar-staten-island,Play Sports Bar,7189843700,20,3,"Sports Bars, Dive Bars, Chicken Wings",,,2 Sneden Ave,,10312,Staten Island,NY
irish-times-new-york,Irish Times,2122169355,44,2.5,"Bars, Irish",,,254 W 31st St,,10001,New York,NY
tehuitzingo-new-york,Tehuitzingo,2123975956,255,4,"Grocery, Mexican",,,695 10th Ave,,10036,New York,NY
wine-30-new-york,Wine:30,2124810197,440,4,"Wine Bars, American (New)",,,41 E 30th St,,10016,New York,NY
venga-mexican-grill-staten-island,Venga Mexican Grill,7184470557,46,3.5,Mexican,,,1903 Victory Blvd,,10314,Staten Island,NY
chez-lucienne-new-york,Chez Lucienne,2122895555,256,3.5,French,,,308 Lenox Ave,,10027,New York,NY
el-pollo-inka-peru-forest-hills,El Pollo Inka Peru,7182752828,134,3.5,"Latin American, Peruvian",,,112-20 Queens Blvd,,11375,Forest Hills,NY
larry-forgiones-signature-cafe-new-york,Larry Forgione's Signature Cafe,2123913015,1,1,American (New),,,424 5th Ave,6th Fl,10018,New York,NY
five-guys-burgers-and-fries-queens-8,Five Guys Burgers and Fries,7189433483,104,3.5,"Fast Food, Burgers",,,73-25 Woodhaven Blvd,,11385,Queens,NY
pyramida-billiards-and-sports-club-brooklyn,Pyramida Billiards & Sports Club,7187870101,6,4,"Arcades, Pool Halls",,,1828 McDonald Ave,,11204,Brooklyn,NY
andaz-new-york,Andaz,2122880288,118,3.5,Indian,,,1378 1st Ave,,10021,New York,NY
ben-and-jacks-steakhouse-new-york-2,Ben & Jack's Steakhouse,2125327600,150,3.5,Steakhouses,,,255 5th Ave,,10016,New York,NY
big-lug-new-york,Big Lug,2126731775,2,1.5,Gay Bars,,,85 Ave A,,10009,New York,NY
18-bakery-brooklyn,18 Bakery,7182595399,4,3,Bakeries,,,6820 18th Ave,,11204,Brooklyn,NY
nassau-bar-new-york,Nassau Bar,2129620011,32,3.5,Bars,,,118 Nassau St,,10038,New York,NY
napoli-pizza-pasta-astoria,Napoli Pizza Pasta,7184721146,137,4,"Pizza, Italian",,,33-02 35th Ave,,11106,Astoria,NY
rin-thai-new-york,Rin Thai,2126752988,157,3.5,"Thai, Ethnic Food",,,265 W 23rd St,,10011,New York,NY
cafe-olympia-new-york,Cafe Olympia,2128838383,60,2.5,Delis,,,833 2nd Ave,,10017,New York,NY
cafe-mocha-new-york-27,Cafe Mocha,2122531046,205,3.5,"Modern European, Tapas/Small Plates",,,116 2nd Ave,,10003,New York,NY
chola-new-york-3,Chola,2126884619,382,4,"Indian, Buffets",,,232 E 58th St,,10022,New York,NY
waldorf-astoria-new-york,Waldorf Astoria,2123553000,521,3.5,Hotels,,,301 Park Ave,,10022,New York,NY
golden-dragon-bronx,Golden Dragon,7188609888,1,4,Chinese,,,1078 Boston Rd,,10456,Bronx,NY
grand-saloon-new-york,Grand Saloon,2124776161,8,3.5,Restaurants,,,158 E 23rd St,,10010,New York,NY
bodhi-tree-new-york,Bodhi Tree,2126775199,407,3.5,Thai,,,58 3rd Ave,,10003,New York,NY
amsterdam-ale-house-new-york-2,Amsterdam Ale House,2123627260,2,3.5,Pubs,,,76th Street 340,,10024,New York,NY
yong-sheng-chinese-restaurant-south-richmond-hill,Yong Sheng Chinese Restaurant,7184419662,1,5,Chinese,,,119-19 101st Ave Jamaica,,11419,South Richmond Hill,NY
the-pony-bar-new-york,The Pony Bar,2125862707,664,4.5,Bars,,,637 10th Ave,,10036,New York,NY
the-wright-new-york,The Wright,2124275690,46,4,American (New),,,1071 5th Ave,1071 5th Ave,10128,New York,NY
bobby-vans-steakhouse-jamaica,Bobby Van's Steakhouse,7185532100,58,3,Steakhouses,,,"John F. Kennedy International Airport, Terminal 8",JFK Expy & S Cargo Rd,11430,Jamaica,NY
new-flushing-bakery-flushing,New Flushing Bakery,7185396363,60,4,Bakeries,,,135-45 Roosevelt Avenue,,11354,Flushing,NY
foo-an-kitchen-springfield-gardens,Foo-An Kitchen,7182762725,4,4.5,Chinese,,,22318 S Conduit Avenue,,11413,Springfield Gardens,NY
best-pizza-on-1st-avenue-new-york,Best Pizza On 1st Avenue,2126448400,47,3.5,"Pizza, Food",,,1038 1st Ave,,10022,New York,NY
ella-new-york,Ella,2127772230,177,3,"Lounges, Music Venues",,,9 Ave A,,10009,New York,NY
hard-rock-cafe-bronx,Hard Rock Cafe,6469778888,50,3.5,American (Traditional),,,Yankee Stadium,One E 161st St,10451,Bronx,NY
nyy-steak-bronx,NYY Steak,6469778325,39,3.5,Steakhouses,,,1 E 161st St,,10451,Bronx,NY
marretta-bakery-and-cafe-bayside,Marretta Bakery & Cafe,7182255200,1,1,"Bakeries, Coffee & Tea",,,41-06 Bell Blvd,,11361,Bayside,NY
c-and-c-coffee-shop-east-bronx,C&C Coffee Shop,3473469824,3,3.5,"Breakfast & Brunch, Cafes",,,2438 Eastchester Rd,,10469,East Bronx,NY
la-rioja-astoria,La Rioja,7189320101,99,4,"Tapas Bars, Spanish, Delis",,,33-05 Broadway,,11106,Astoria,NY
1-vizio-new-york,1 Vizio,2125860756,59,3,"Burgers, American (Traditional)",,,255 W 55th St,,10019,New York,NY
ivana-pizzeria-bronx,Ivana Pizzeria,7183654322,9,3.5,Italian,,,2373 Arthur Ave Frnt,,10458,Bronx,NY
cathys-place-brooklyn,Cathy's Place,7185673953,23,3.5,Diners,,,9526 4th Ave,,11209,Brooklyn,NY
astoria-pizza-astoria,Astoria Pizza,7185451313,33,3,"Pizza, Italian",,,3204 30th Ave,,11102,Astoria,NY
baby-grand-new-york,Baby Grand,2122198110,120,4,"Karaoke, Lounges",,,161 Lafayette St,,10013,New York,NY
rose-flower-restaurant-bronx,Rose Flower Restaurant,7183643542,1,5,Restaurants,,,383 Bedford Park Boulevard,,10458,Bronx,NY
tavares-restaurant-brooklyn,Tavares Restaurant,3472404609,2,4.5,Latin American,,,234 Cleveland St,,11208,Brooklyn,NY
one-last-shag-brooklyn,One Last Shag,7183982472,109,3.5,Bars,,,348 Franklin Ave,,11238,Brooklyn,NY
kenny-bakery-new-york,Kenny Bakery,2125698414,10,4.5,Bakeries,,,126A Dyckman St,,10040,New York,NY
j-m-pizza-new-york,J M Pizza,7183375783,3,3.5,Pizza,,,263 Beach 20th St,,11691,New York,NY
euro-grill-kew-gardens,Euro Grill,7182639600,23,3,American (Traditional),,,124-32 Queens Blvd,,11415,Kew Gardens,NY
quiznos-new-york-17,Quiznos,2127364400,33,2.5,"Sandwiches, Fast Food",,,304 W 34th St,,10001,New York,NY
ignazios-brooklyn,Ignazio's,7185222100,170,3,Pizza,,,4 Water St,,11201,Brooklyn,NY
brouwers-of-stone-street-new-york,Brouwers of Stone Street,2127855400,5,2.5,Restaurants,,,45 Stone St,,10079,New York,NY
la-bagel-delight-brooklyn-7,La Bagel Delight,7182463744,66,4,"Bagels, Breakfast & Brunch",,,73 Lafayette Ave,,11217,Brooklyn,NY
subway-brooklyn-53,Subway,7184346500,3,2,"Fast Food, Sandwiches",,,41B Newkirk Plz,Bldg 37-45,11226,Brooklyn,NY
la-cocina-restaurant-jamaica,La Cocina Restaurant,7182972190,11,3,Dominican,,,16002 Hillside Ave,,11432,Jamaica,NY
ten-full-sunnyside,Ten Full,7183618838,42,3,Chinese,,,3949 48th Ave,,11104,Sunnyside,NY
sushi-33-rego-park,Sushi 33,7188963033,60,3.5,Sushi Bars,,,6356 Booth St,,11374,Rego Park,NY
tea-shop-and-bakery-fresh-meadows,Tea Shop & Bakery,7188866889,35,3.5,"Coffee & Tea, Chinese",,,61-09 Utopia Pkwy,,11365,Fresh Meadows,NY
the-pump-energy-food-new-york-9,The Pump Energy Food,2127851110,41,3,"Juice Bars & Smoothies, Sandwiches",,,80 Pine St,,10005,New York,NY
fast-wok-bronx,Fast Wok,7182921801,3,4,Chinese,,,260 Brook Ave,,10454,Bronx,NY
happy-house-chinese-restaurant-brooklyn,Happy House Chinese Restaurant,7184438616,1,4,Chinese,,,108 Malcolm X Blvd,,11221,Brooklyn,NY
las-delicias-mexicanas-new-york,Las Delicias Mexicanas,2128283659,18,4,Mexican,,,2109 3rd Ave,,10029,New York,NY
yum-yum-too-new-york,Yum Yum Too,2122472228,188,3,Thai,,,662 9th Ave,,10036,New York,NY
may-may-kitchen-new-york,May May Kitchen,2124201328,3,2.5,,,,181 Clinton Street,,10002,New York,NY
hotel-chantelle-new-york,Hotel Chantelle,2122549100,471,3,"French, Bars",,,92 Ludlow St,,10002,New York,NY
sushi-k-bar-brooklyn-4,Sushi K Bar,7188715227,5,3.5,"Sushi Bars, Japanese, Kosher",,,4120 16th Ave,,11204,Brooklyn,NY
avenue-diner-new-york,Avenue Diner,7184410582,16,3.5,Diners,,,91-06 Jamaica Ave,,11421,New York,NY
wok-88-new-york,Wok 88,2128288688,92,4,Chinese,,,1570 3rd Ave,,10128,New York,NY
griffin-new-york,Griffin,2122556676,172,2.5,"Lounges, Dance Clubs",,,50 Gansevoort St,,10014,New York,NY
new-garden-new-york,New Garden,7182879430,2,2,American (New),,,1060 Nostrand Ave,,11225,New York,NY
piazza-pizza-astoria,Piazza Pizza,7187778118,35,3.5,Pizza,,,31-06 42nd St,,11103,Astoria,NY
east-sushi-japanese-restaurant-staten-island,East Sushi Japanese Restaurant,7189668888,10,4,"Japanese, Sushi Bars",,,4343 Amboy Rd,,10312,Staten Island,NY
little-italy-pizza-new-york-2,Little Italy Pizza,2122277077,26,3.5,Pizza,,,11 Park Pl,,10007,New York,NY
sit-and-wonder-brooklyn,Sit & Wonder,7186220299,141,4,Coffee & Tea,,,688 Washington Ave,,11238,Brooklyn,NY
zio-ninos-brooklyn,Zio Nino's,7182561222,6,4.5,Pizza,,,7203 18th Ave,,11204,Brooklyn,NY
la-baguette-shop-hollis,La Baguette Shop,7184682525,2,4,Bakeries,,,19109 Jamaica Avenue,,11423,Hollis,NY
osaka-new-york,Osaka,2126299708,45,2,"Japanese, Sushi Bars",,,535 8th Ave,,10018,New York,NY
new-food-king-brooklyn,New Food King,7182573610,2,3.5,Restaurants,,,1460 Rockaway Parkway,,11236,Brooklyn,NY
picnic-garden-flushing,Picnic Garden,7183585959,629,4,"Barbeque, Korean, Buffets",,,14742 Northern Blvd,,11354,Flushing,NY
starbucks-new-york-128,Starbucks,2125131451,21,3,Coffee & Tea,,,120 Church St,,10007,New York,NY
la-fontana-restaurant-staten-island,La Fontana Restaurant,7186674343,19,3.5,Italian,,,2879 Amboy Rd,,10306,Staten Island,NY
sun-lok-kitchen-astoria,Sun Lok Kitchen,7186263761,21,3.5,"Chinese, Seafood",,,3810 Broadway,,11103,Astoria,NY
healthy-choice-gourmet-deli-pizza-new-york,Healthy Choice Gourmet Deli Pizza,2122799221,13,3.5,"Delis, Sandwiches",,,341 7th Ave,,10001,New York,NY
delicioso-restaurant-bronx,Delicioso Restaurant,7186653336,8,3,Mexican,,,423 E 149th St,,10455,Bronx,NY
chasers-new-york-2,Chasers,7183262973,1,5,Pubs,,,6065 Flushing Ave,,11378,New York,NY
the-nations-fish-emporium-jamaica,The Nation's Fish Emporium,7182985823,3,4.5,Seafood,,,11464 Merrick Blvd,,11434,Jamaica,NY
caf%C3%A9-pedlar-brooklyn-2,Café Pedlar,7188557129,163,4,"Desserts, Coffee & Tea",,,210 Court St,,11201,Brooklyn,NY
mcnally-jackson-new-york,McNally Jackson,2122741160,276,4.5,"Bookstores, Coffee & Tea",,,52 Prince St,,10012,New York,NY
deborah-new-york,Deborah,2122422606,57,4,"American (New), Breakfast & Brunch",,,43 Carmine St,,10014,New York,NY
emporio-new-york,Emporio,2129661234,373,4,Italian,,,231 Mott St,,10012,New York,NY
st-andrews-new-york-3,St. Andrews,2128408413,288,3.5,"Pubs, Seafood, Scottish",,,140 W 46th St,,10036,New York,NY
vig-bar-new-york,Vig Bar,2126250011,84,3.5,Pubs,,,12 Spring St,,10012,New York,NY
watawa-sushi-astoria,Watawa Sushi,7185459596,468,4,"Sushi Bars, Japanese, Wine Bars",,,33-10 Ditmars Blvd,,11105,Astoria,NY
kitchen-provance-new-york,Kitchen Provance,2128692561,13,4,"Food, Caterers",,,55 W 38th St,,10018,New York,NY
new-green-jade-restaurant-ridgewood,New Green Jade Restaurant,7183862925,8,3,Chinese,,,551 Woodward Ave,,11385,Ridgewood,NY
tasty-roast-house-flushing,Tasty Roast House,7188863118,43,3.5,Chinese,,,5916 Main St,Ste A,11355,Flushing,NY
el-conquistador-inc-woodside,El Conquistador Inc,7185655491,1,5,,,,6304 Broadway,,11377,Woodside,NY
lea-wine-bar-new-york,Lea Wine Bar,2129221546,84,3.5,"Wine Bars, Lounges, Tapas/Small Plates",,,East Helmsley Walkway,230 Park Ave,10169,New York,NY
oh-bagel-cafe-brooklyn,Oh! Bagel Cafe,7187872100,4,3.5,Kosher,,,1755 Coney Island Ave,,11230,Brooklyn,NY
new-thriving-south-richmond-hill,New Thriving,7188358888,9,2.5,"Chinese, Caribbean",,,12012 Liberty Ave,,11419,South Richmond Hill,NY
washington-commons-brooklyn,Washington Commons,7182303666,144,4,Pubs,,,748 Washington Ave,,11238,Brooklyn,NY
lees-chinese-kitchen-bronx-2,Lee's Chinese Kitchen,7182312003,3,3.5,Chinese,,,806 Burke Ave,,10467,Bronx,NY
taco-city-new-york,Taco City,2127546190,55,3,Mexican,,,1143 1st Ave,,10065,New York,NY
mocha-mocha-coffee-brooklyn,Mocha Mocha Coffee,7184911300,72,3.5,"Coffee & Tea, Desserts",,,8602 4th Ave,,11209,Brooklyn,NY
peacefood-cafe-new-york-2,Peacefood Cafe,2123622266,628,4,Vegan,,,460 Amsterdam Ave,,10024,New York,NY
burger-king-bronx-6,Burger King,7188247846,4,3,"Fast Food, Burgers",,,1590 Hutchinson River Pkwy,,10461,Bronx,NY
pret-a-manger-new-york-27,Pret A Manger,2123440105,51,4,"Sandwiches, Coffee & Tea, Breakfast & Brunch",,,50 Broadway,,10004,New York,NY
teal-astoria,Teal,7187218325,68,3.5,Hookah Bars,,,22-79 Steinway St,,11105,Astoria,NY
num-pang-sandwich-shop-new-york-6,Num Pang Sandwich Shop,2122553271,1130,4,"Cambodian, Sandwiches",,,21 E 12th St,,10003,New York,NY
keur-sokhna-restaurant-harlem,Keur Sokhna Restaurant,2123685005,45,4,Senegalese,,,2249 Adam Clayton Powell Jr Blvd,,10027,Harlem,NY
brooklyn-tavern-brooklyn,Brooklyn Tavern,7187970677,21,3.5,Bars,,,31 3rd Ave,,11217,Brooklyn,NY
cafe-27-new-york,Cafe 27,2127273663,7,3.5,Cafes,,,250 W 27th St,,10001,New York,NY
lees-tavern-staten-island,Lee's Tavern,7186679749,168,4.5,Pizza,,,60 Hancock St,,10305,Staten Island,NY
golden-dragon-kitchen-brooklyn,Golden Dragon Kitchen,7187828024,10,3.5,Chinese,,,394 Metropolitan Ave,,11211,Brooklyn,NY
horus-too-new-york,Horus Too,2129569661,95,2.5,"Middle Eastern, Hookah Bars",,,416 W 46th St,,10036,New York,NY
dallas-bbq-bronx,Dallas BBQ,7182202822,79,3.5,Barbeque,,,281 W Fordham Rd,,10468,Bronx,NY
sammys-shrimp-box-restaurant-bronx,Sammy's Shrimp Box Restaurant,7188853200,86,3,Seafood,,,64 City Island Ave,,10464,Bronx,NY
la-bagel-delight-brooklyn-4,La Bagel Delight,7187686107,156,4,"Bagels, Salad, Breakfast & Brunch",,,284 7th Ave,,11215,Brooklyn,NY
baskin-robbins-new-york-9,Baskin-Robbins,2129041160,2,3.5,Ice Cream & Frozen Yogurt,,,360 W 31st St,,10001,New York,NY
cafe-la-notte-brooklyn,Cafe La Notte,7183333411,1,5,Cafes,,,2023 Stillwell Ave,,11223,Brooklyn,NY
cafe-con-pan-bakery-ii-staten-island,Cafe Con Pan Bakery II,7184424028,2,4.5,Mexican,,,137 Port Richmond Ave,,10302,Staten Island,NY
homes-kitchen-chinese-restaurant-new-york,Home's Kitchen Chinese Restaurant,2124755049,2,4.5,Chinese,,,22 E 21st St,,10010,New York,NY
dona-bella-pizza-new-york,Dona Bella Pizza,2123741130,79,3.5,Pizza,,,154 Church St,,10007,New York,NY
satyr-grill-ridgewood,Satyr Grill,7184564745,5,3.5,American (Traditional),,,1109 Cypress Ave,,11385,Ridgewood,NY
quisqueya-restaurant-corona,Quisqueya Restaurant,7184780704,19,4,Latin American,,,9701 Roosevelt Ave,,11368,Corona,NY
vip-club-new-york-new-york,VIP Club New York,2126331199,10,2,Adult Entertainment,,,20 W 20th St,,10011,New York,NY
entwine-new-york,Entwine,2127278765,106,4,Bars,,,765 Washington St,,10014,New York,NY
pronto-pizza-new-york-9,Pronto Pizza,2123749595,33,2.5,Pizza,,,114 Liberty St,,10006,New York,NY
lechonera-la-isla-new-york,Lechonera La Isla,2129961972,13,4,"Latin American, Puerto Rican",,,256 E 125th St,,10035,New York,NY
pans-great-wall-chinese-restaurant-woodside,Pan's Great Wall Chinese Restaurant,7188980815,1,1,Chinese,,,6913 Woodside Avenue,,11377,Woodside,NY
keste-pizza-and-vino-new-york,Keste Pizza & Vino,2122431500,826,4,"Pizza, Gluten-Free, Vegan",,,271 Bleecker St,,10014,New York,NY
mi-castillo-ecuatoriano-brooklyn,Mi Castillo Ecuatoriano,7188322553,4,3.5,Latin American,,,4316 Fourth Ave,,11220,Brooklyn,NY
mangoseed-restaurant-brooklyn-2,MangoSeed Restaurant,3475291080,220,4,"Caribbean, Breakfast & Brunch",,,757 Flatbush Ave,,11226,Brooklyn,NY
new-york-diner-long-island-city,New York Diner,7186268857,21,3,Diners,,,4909 Northern Blvd,,11101,Long Island City,NY
rong-hang-restaurant-inc-new-york,Rong Hang Restaurant Inc,2126258999,3,2.5,,,,38 Eldridge St,,10002,New York,NY
new-cheung-lee-kitchen-brooklyn,New Cheung Lee Kitchen,7184939321,2,3,Chinese,,,108 Kingston Ave,,11213,Brooklyn,NY
veytas-bakery-cafe-corona,Veytas Bakery Cafe,7188980058,1,4,Bakeries,,,3558 97th St,,11368,Corona,NY
bennys-brooklyn,Benny's,7182531894,10,3.5,Pizza,,,1418 Ave J,,11230,Brooklyn,NY
pacific-ocean-house-brooklyn,Pacific Ocean House,7183883371,7,2.5,Dim Sum,,,84 Manhattan Ave,,11206,Brooklyn,NY
stems-brooklyn-2,Stems,3472405850,8,4.5,Florists,,,1118 Cortelyou Rd,,11218,Brooklyn,NY
marea-new-york,Marea,2125825100,938,4,"Italian, Seafood",,,240 Central Park S,,10019,New York,NY
joe-coffee-new-york-9,Joe Coffee,2128750100,246,4,Coffee & Tea,,,514 Columbus Ave,,10024,New York,NY
black-swan-brooklyn,Black Swan,7187834744,383,3.5,"Pubs, Gastropubs",,,1048 Bedford Ave,,11205,Brooklyn,NY
dunkin-donuts-new-york-25,Dunkin Donuts,2122160997,21,2.5,Donuts,,,525 8th Ave,,10018,New York,NY
taco-bell-new-york-12,Taco Bell,9174219041,9,2,"Mexican, Tex-Mex, Fast Food",,,80 Madison Ave,,10016,New York,NY
