"id","name","phone","0","0.0","categories","0.00000000","0.00000000","address1","address2","zip","city","state"
"jivamuktea-caf%C3%A9-new-york-2","Jivamuktea Café","2123530214","55","4.0","Vegan, Coffee & Tea, Juice Bars & Smoothies","-73.98741050","40.73225350","841 Broadway","2nd Fl","10003","New York","NY"
"dub-pies-brooklyn-4","DUB Pies","7187882448","126","4.0","Bakeries, Coffee & Tea, Desserts","-73.97998870","40.66035900","211 Prospect Park W","","11215","Brooklyn","NY"
"12th-street-ale-house-new-york","12th Street Ale House","2122532323","87","4.0","Bars","-73.98550100","40.73101200","192 2nd Ave","","10003","New York","NY"
"gloria-jeans-gourmet-staten-island","Gloria Jeans Gourmet","7189827257","6","3.5","Coffee & Tea","-74.16605530","40.58239830","2655 Richmond Ave","","10314","Staten Island","NY"
"foxy-gentlemens-club-brooklyn","Foxy Gentlemen's Club","7184491240","2","2.0","Adult Entertainment, Lounges","-73.97981290","40.57574190","1201 Surf Ave","","11224","Brooklyn","NY"
"amor-cubano-new-york","Amor Cubano","2129961220","245","3.5","Cuban","-73.94268800","40.79476170","2018 3rd Ave","","10029","New York","NY"
"little-purity-brooklyn","Little Purity","7183691722","48","3.5","Diners","-73.98320800","40.66527600","390 7th Ave","","11215","Brooklyn","NY"
"oro-bakery-and-bar-new-york","Oro Bakery and Bar","2129416368","143","4.0","Wine Bars, Bakeries","-73.99640800","40.72004200","375 Broome St","","10013","New York","NY"
"starbucks-manhattan-47","Starbucks","2128671264","13","3.0","Coffee & Tea","-73.97322030","40.74988550","220 E 42nd St","","10017","Manhattan","NY"
"starbucks-riverdale","Starbucks","7185432348","27","3.5","Coffee & Tea","-73.91012030","40.88586970","3503 Johnson Ave","","10471","Riverdale","NY"
"the-barn-astoria","The Barn","7187280305","30","4.0","Bars","-73.92772670","40.76943970","30-09 21st St","","11102","Astoria","NY"
"nori-new-york","Nori","2126774825","116","3.5","Japanese, Sushi Bars","-73.98814400","40.72851200","129 2nd Ave","","10003","New York","NY"
"greek-captain-seafood-and-restaurant-long-island-city","Greek Captain Seafood & Restaurant","7187866015","12","4.0","Greek, Mediterranean","-73.92871857","40.75587463","3210 36th Ave","","11106","Long Island City","NY"
"1-oak-new-york","1 Oak","2122421111","183","3.0","Dance Clubs, Lounges","-74.00619370","40.74399520","453 W 17th St","","10011","New York","NY"
"au-bon-pain-new-york-28","Au Bon Pain","2129675276","32","3.0","Bakeries, Coffee & Tea, Bagels","-73.99916370","40.75368540","34th St Penn Station","","10001","New York","NY"
"the-mermaid-inn-new-york-2","The Mermaid Inn","2127997400","539","4.0","Seafood","-73.97459400","40.78881500","568 Amsterdam Ave","","10024","New York","NY"
"chung-moo-rollrice-and-dongas-flushing","Chung Moo Rollrice & Dongas","7183086582","73","4.0","Korean","-73.82685363","40.76093093","39-04 Union St","","11354","Flushing","NY"
"sedutto-new-york-2","Sedutto","2128799557","89","4.0","Ice Cream & Frozen Yogurt","-73.95287050","40.77173780","1498 1st Ave","","10021","New York","NY"
"cranberry-gourmet-deli-new-york","Cranberry Gourmet Deli","2127309495","88","3.5","Delis, Food Delivery Services","-73.98319970","40.75731000","115 W 45th St","","10036","New York","NY"
"tastee-pattee-ltd-brooklyn-3","Tastee Pattee Ltd","7182575400","7","1.5","","-73.90197800","40.64519500","1431 Rockaway Pkwy","","11236","Brooklyn","NY"
"spiga-new-york","Spiga","2123625506","151","4.0","Italian, American (New)","-73.97646474","40.78649200","200 W 84th St","","10024","New York","NY"
"reposteria-nitin-bronx","Reposteria Nitin","7182956522","9","4.0","Bakeries","-73.89935710","40.85775830","2312 Grand Concourse","","10458","Bronx","NY"
"isabellas-new-york","Isabella's","2127242100","540","3.5","American (New), American (Traditional)","-73.97652500","40.78050900","359 Columbus Ave","","10024","New York","NY"
"new-york-p%C3%A3o-de-queijo-astoria-3","New York Pão de Queijo","7182041979","154","4.0","Brazilian, Sandwiches","-73.92597100","40.76262500","31-90 30th St","","11106","Astoria","NY"
"shaynas-restaurant-brooklyn","Shayna's Restaurant","7182828190","14","4.5","Caribbean","-73.97050500","40.64671700","907 Church Ave","","11218","Brooklyn","NY"
"senor-pollo-new-york","Senor Pollo","2127770362","123","4.0","Latin American, Peruvian","-73.98320800","40.73090000","221 1st Ave","","10003","New York","NY"
"pauls-da-burger-joint-new-york-2","Paul's Da Burger Joint","2125293033","595","4.0","Burgers","-73.98808300","40.72858800","131 2nd Ave","","10003","New York","NY"
"lis-kitchen-bronx","Li's Kitchen","7185191881","3","4.0","Chinese","-73.85841116","40.86357571","2515 Williamsbridge Rd","","10469","Bronx","NY"
"aniello-pizzeria-brooklyn","Aniello Pizzeria","7187687244","1","2.0","Pizza","-73.98693600","40.66822100","469 5th Ave","","11215","Brooklyn","NY"
"chipotle-mexican-grill-new-york-54","Chipotle Mexican Grill","2126890305","41","3.0","Mexican, Fast Food","-73.98274161","40.74537277","464 Park Ave S","","10016","New York","NY"
"the-cookie-jar-staten-island","The Cookie Jar","7184483500","81","4.5","Bakeries","-74.13059950","40.62616180","1226 Forest Ave","","10310","Staten Island","NY"
"dice-thai-cuisine-brooklyn","Dice Thai Cuisine","7183692472","59","3.0","Thai","-73.98228600","40.65859820","268 Prospect Park W","","11215","Brooklyn","NY"
"tauro-restaurant-new-york","Tauro Restaurant","2122068530","20","3.0","Latin American","-74.00737800","40.72532300","284 Hudson Street","","10013","New York","NY"
"king-tacos-mexico-flushing","King Tacos Mexico","7184241956","7","3.0","Mexican","-73.86639810","40.75776840","102-03 Northern Blvd","","11368","Flushing","NY"
"la-fonda-antioquena-astoria","La Fonda Antioquena","7187269857","46","3.5","Colombian","-73.91945530","40.75841000","3225 Steinway St","","11103","Astoria","NY"
"jimmie-steinys-pub-staten-island","Jimmie Steiny's Pub","7184429526","13","3.0","Beer, Wine & Spirits, Pubs, Restaurants","-74.07646880","40.64224390","3 Hyatt St","","10301","Staten Island","NY"
"lins-garden-restaurant-brooklyn","Lin's Garden Restaurant","7183991666","8","3.0","Chinese","-73.98194100","40.67845900","175 4th Ave","","11217","Brooklyn","NY"
"carvel-flushing","Carvel","7184610512","4","3.5","Ice Cream & Frozen Yogurt","-73.79388750","40.77075110","2828 Francis Lewis Boulevard","","11358","Flushing","NY"
"petes-grill-sunnyside","Pete's Grill","7189372220","188","3.5","Diners","-73.92558310","40.74355220","39-14 Queens Blvd","","11104","Sunnyside","NY"
"rabbithole-restaurant-brooklyn","Rabbithole Restaurant","7187820910","314","4.0","Food, American (New)","-73.96297500","40.71231800","352 Bedford Ave","","11211","Brooklyn","NY"
"eventfull-nyc-brooklyn","Eventfull.nyc","7186245777","7","5.0","Caterers","-73.99362740","40.68979900","178 Atlantic Ave","","11201","Brooklyn","NY"
"armondos-pizza-brooklyn","Armondo's Pizza","7182579723","19","4.0","Italian, Pizza","-73.90273198","40.64560331","1413 Rockaway Pkwy","","11236","Brooklyn","NY"
"don-francisco-restaurant-corona","Don Francisco Restaurant","7186392665","3","3.0","Latin American","-73.86882500","40.74762000","4056 Junction Blvd","","11368","Corona","NY"
"east-broadway-restaurant-new-york","East Broadway Restaurant","2126251080","5","3.5","Restaurants","-73.99357600","40.71396300","94 E Broadway","","10002","New York","NY"
"shoolbreds-new-york","Shoolbred's","2125290340","215","4.0","Lounges","-73.98602600","40.73138200","197 2nd Ave","","10003","New York","NY"
"pampas-argentinas-forest-hills","Pampas Argentinas","7182689606","74","3.5","Argentine, Steakhouses","-73.84803770","40.71020890","105-07 Metropolitan Ave","","11375","Forest Hills","NY"
"riposo-new-york","Riposo","2127994140","135","4.0","Wine Bars, Tapas/Small Plates","-73.97850000","40.77695800","50 W 72nd St","","10023","New York","NY"
"giano-restaurant-new-york","Giano Restaurant","2126737200","271","4.0","Italian","-73.98405740","40.72622566","126 E 7th St","","10009","New York","NY"
"barnes-and-noble-new-york-5","Barnes & Noble","2125875389","58","3.5","Bookstores","-74.01175100","40.71560010","97 Warren St","","10007","New York","NY"
"goldenway-new-york","Goldenway","7188458899","1","1.0","Thai, Chinese","-73.84285000","40.67507200","13309 Cross Bay Blvd","","11417","New York","NY"
"dunkin-donuts-brooklyn-64","Dunkin' Donuts","7187561011","3","2.5","","-73.93387270","40.67701710","1720 Atlantic Ave","","11213","Brooklyn","NY"
"dellanima-new-york","Dell'Anima","2123666633","414","4.0","Italian","-74.00400680","40.73795450","38 8th Ave","","10014","New York","NY"
"burger-king-new-york-18","Burger King","2122815304","3","2.5","Burgers","-73.95270540","40.82373810","3451 Broadway","","10031","New York","NY"
"the-bourgeois-pig-new-york","The Bourgeois Pig","2124752246","608","4.0","Lounges, Wine Bars","-73.98444000","40.72666300","111 E 7th St","","10009","New York","NY"
"top-tortillas-bronx","Top Tortillas","7183198383","22","4.0","Mexican","-73.83098625","40.84744357","3038 Buhre Ave","","10461","Bronx","NY"
"san-antonio-bakery-2-astoria","San Antonio Bakery 2","7187778733","51","4.0","Bakeries","-73.91131940","40.76890370","3620 Astoria Blvd","","11103","Astoria","NY"
"larchmont-hotel-new-york","Larchmont Hotel","2129899333","56","4.0","Hotels","-73.99609850","40.73464030","27 W 11th St","","10011","New York","NY"
"armandos-pollo-rico-richmond-hill","Armando's Pollo Rico","7184418441","13","4.5","Caribbean, Peruvian","-73.83778380","40.69615940","110-02 Jamaica Ave","","11418","Richmond Hill","NY"
"piu-diprima-restaurant-college-point","Piu Diprima Restaurant","7183211526","1","4.0","Restaurants","-73.84802200","40.78181800","1848 120th Street","","11356","College Point","NY"
"nealtican-deli-grocery-ciorp-brooklyn","Nealtican Deli Grocery Ciorp","7184174305","1","1.0","Delis, Sandwiches","-73.92370600","40.70800000","1225 Flushing Ave","","11237","Brooklyn","NY"
"enzos-pizzeria-and-italian-specialties-brooklyn","Enzo's Pizzeria & Italian Specialties","7183760875","11","3.5","Italian, Pizza","-73.97184750","40.60398860","482 Kings Hwy","Ste A","11223","Brooklyn","NY"
"parea-prime-new-york","Parea Prime","2127778448","113","3.5","Greek, Mediterranean, Steakhouses","-73.98866292","40.73855295","36 E 20th St","","10003","New York","NY"
"deity-brooklyn","Deity","7182223692","64","3.5","Venues & Event Spaces, Caterers, Wedding Planning","-73.98625600","40.68717400","368 Atlantic Ave","","11217","Brooklyn","NY"
"limoncello-elmhurst","Limoncello","7182052343","7","3.0","Italian","-73.88179700","40.73046700","40-39B 82nd St","","11373","Elmhurst","NY"
"just-salad-new-york-19","Just Salad","2122441111","14","2.5","Salad","-73.95497100","40.77690100","325 Hudson St","","10014","New York","NY"
"jc-mar-brooklyn","JC Mar","7187735238","2","4.0","Spanish, Ethnic Food","-73.95039368","40.67356873","736 Norstand Ave","","11216","Brooklyn","NY"
"covo-trattoria-new-york","Covo Trattoria","2122349573","210","3.5","Italian, Pizza","-73.95773480","40.82178904","701 W 135 St","","10031","New York","NY"
"la-perle-noire-cafe-new-york-2","La Perle Noire Cafe","2122341777","28","3.5","Coffee & Tea","-73.94229130","40.81150050","420 Lenox Ave","","10037","New York","NY"
"golden-eagle-ii-coffee-shop-bronx","Golden Eagle II Coffee Shop","7188229433","5","3.5","","-73.86635200","40.84490900","682 Morris Park Avenue","","10462","Bronx","NY"
"leng-thai-astoria","Leng Thai","7189567117","308","3.5","Thai, Asian Fusion","-73.92327270","40.76119790","33-09 Broadway.","","11106","Astoria","NY"
"arang-new-york","Arang","2129473028","187","3.5","Korean","-73.99916370","40.75368540","9 W 32nd St","2nd Fl","10001","New York","NY"
"commerce-new-york","Commerce","2125242301","429","3.5","American (New)","-74.00525540","40.73139578","50 Commerce St","","10014","New York","NY"
"bistro-milano-new-york","Bistro Milano","2127572600","86","3.5","Italian","-73.97789203","40.76282850","1350 Ave of the Americas","","10019","New York","NY"
"vickys-new-york","Vicky's","2129278458","29","4.0","Coffee & Tea, Diners","-73.93714339","40.85524477","805 W 187th St","","10033","New York","NY"
"cold-stone-creamery-brooklyn","Cold Stone Creamery","7182301562","15","3.0","Ice Cream & Frozen Yogurt","-73.97687270","40.68456660","139 Flatbush Ave","","11217","Brooklyn","NY"
"silver-krust-west-indian-restauarant-and-grill-brooklyn","Silver Krust West Indian Restauarant & Grill","7184853608","5","3.0","Indian","-73.91798400","40.65143200","9001 Ave A","","11236","Brooklyn","NY"
"starbucks-queens-4","Starbucks","7182614246","35","3.5","Coffee & Tea","-73.82738840","40.71267920","Kew Gardens","118-24 Queens Blvd","11415","Queens","NY"
"horchata-new-york-new-york","Horchata New York","2122438226","53","3.5","Mexican","-73.99806980","40.73563340","470 Sixth Ave","","10011","New York","NY"
"little-caesars-pizza-bronx-5","Little Caesars Pizza","3472715300","2","4.0","Pizza","-73.89247890","40.84621430","623 E Tremont Ave","","10457","Bronx","NY"
"rose-house-flushing","Rose House","7183597673","159","3.0","Tea Rooms","-73.83040120","40.76984660","38-10 138th St","","11354","Flushing","NY"
"urban-rustic-brooklyn","Urban Rustic","7183889444","195","3.5","Cafes","-73.95288090","40.71915820","236 N 12th St","","11211","Brooklyn","NY"
"pizza-shop-new-york","Pizza Shop","2126149798","25","4.0","Pizza","-73.98361735","40.72584026","110 Ave A","","10009","New York","NY"
"q-and-n-food-new-york","Q & N Food","2128602021","16","4.0","Convenience Stores, Delis","-73.93831630","40.80506130","107 E 125th St","","10035","New York","NY"
"mannas-restaurant-new-york-3","Manna's Restaurant","2123604975","12","3.5","Barbeque, Soul Food","-73.94040562","40.80559172","54 E 125th St","","10035","New York","NY"
"hai-sun-chinese-restaurant-brooklyn","Hai Sun Chinese Restaurant","7186935805","6","4.0","Restaurants","-73.95999100","40.65756200","651 Flatbush Avenue","","11225","Brooklyn","NY"
"mojave-astoria-2","Mojave","7185454100","359","3.5","Southern, Mexican, Tex-Mex","-73.91199117","40.77532901","22-36 31st St","","11105","Astoria","NY"
"pine-court-chinese-bistro-little-neck","Pine Court Chinese Bistro","7182791999","56","3.0","Dim Sum","-73.73113600","40.76039100","249-32 Horace Harding Expy","","11362","Little Neck","NY"
"dovetail-new-york","Dovetail","2123623800","482","4.0","American (New), French","-73.97659900","40.78094400","103 W 77th St","","10024","New York","NY"
"nialls-new-york","Niall's","2128884648","44","4.0","Pubs, American (New)","-73.96908600","40.75653500","218 E 52nd St","","10022","New York","NY"
"los-tres-potrillos-restaurant-brooklyn","Los Tres Potrillos Restaurant","7187888484","22","3.5","Mexican","-74.00589645","40.65306254","1004 4th Ave","","11226","Brooklyn","NY"
"kevins-brooklyn","Kevin's","7185968335","78","4.0","Seafood","-74.01047500","40.67906200","277A Van Brunt St","","11231","Brooklyn","NY"
"subway-brooklyn-116","Subway","7184360081","5","4.0","Sandwiches, Fast Food","-74.00386000","40.65163000","882 5th Ave","","11232","Brooklyn","NY"
"bar-tano-brooklyn","Bar Tano","7184993400","139","4.0","Bars, Italian","-73.99090600","40.67121500","457 3rd Ave","","11215","Brooklyn","NY"
"dram-shop-brooklyn","Dram Shop","7187881444","380","4.0","Burgers, Bars","-73.98515200","40.66882300","339 9th St","","11215","Brooklyn","NY"
"kings-wok-restaurant-brooklyn","Kings Wok Restaurant","7182215866","3","3.0","Chinese","-73.95402400","40.67260700","1473 Bedford Ave","","11216","Brooklyn","NY"
"hotel-delmano-brooklyn","Hotel Delmano","7183871945","276","4.0","Lounges","-73.95812300","40.71976700","82 Berry St","","11211","Brooklyn","NY"
"madison-and-vine-new-york","Madison & Vine","2128675535","100","3.0","Wine Bars, American (New)","-73.97943100","40.75212500","299 Madison Ave","","10017","New York","NY"
"dunkin-donuts-manhattan-24","Dunkin' Donuts","2127574617","14","2.5","Donuts","-73.98477630","40.76143680","210 W 50th St","","10019","Manhattan","NY"
"rowes-restaurant-brooklyn","Rowe's Restaurant","7186383127","30","4.0","Caribbean","-73.94494630","40.68725970","310 Tompkins Ave","","11216","Brooklyn","NY"
"dee-thai-restaurant-sunnyside-191","Dee Thai Restaurant","7187863137","210","4.0","Thai","-73.91818240","40.74340820","46-17 Queens Blvd","","11104","Sunnyside","NY"
"vanessas-dumpling-house-new-york-2","Vanessa's Dumpling House","2126258008","1396","4.0","Chinese","-73.99177800","40.71830200","118 Eldridge St","","10002","New York","NY"
"pesce-pasta-new-york","Pesce Pasta","2125945408","3","4.5","Italian","-73.99340800","40.75679000","536 9th Avenue","","10018","New York","NY"
"st-best-jerk-spot-queens-village","St. Best Jerk Spot","7184651164","30","4.0","Caribbean","-73.73966000","40.70468400","11231 Springfield Blvd","","11429","Queens Village","NY"
"mcdonalds-new-york-146","McDonald's","2124638869","13","3.5","Fast Food, Burgers","-73.99691250","40.73792690","541 Ave of the Americas","","10011","New York","NY"
"campo-bello-clifton","Campo Bello","7184481496","9","3.5","Spanish","-74.07919300","40.62446600","118 Broad St","","10304","Clifton","NY"
